SEASON,LAT,LON,WMO_WIND,WMO_PRES,NATURE,high_risk
2017,24.9,-65.9,70.0,981.0,TS,1
2017,24.8,-66.3,65.0,983.0,TS,1
2017,25.0,-66.9,65.0,985.0,TS,1
2017,13.3,-55.7,60.0,990.0,TS,0
2017,13.6,-57.0,65.0,986.0,TS,1
2017,14.0,-58.0,75.0,979.0,TS,1
2017,14.3,-59.0,80.0,977.0,TS,1
2017,14.5,-59.7,100.0,967.0,TS,1
2017,14.9,-60.4,110.0,956.0,TS,1
2017,15.3,-61.1,145.0,924.0,TS,1
2017,15.4,-61.3,145.0,922.0,TS,1
2017,15.7,-61.9,135.0,940.0,TS,1
2017,16.1,-62.7,140.0,931.0,TS,1
2017,16.6,-63.5,145.0,920.0,TS,1
2017,17.0,-64.3,150.0,909.0,TS,1
2017,17.3,-64.7,150.0,908.0,TS,1
2017,17.6,-65.1,140.0,913.0,TS,1
2017,18.0,-65.9,135.0,920.0,TS,1
2017,18.2,-66.2,115.0,935.0,TS,1
2017,18.6,-67.0,95.0,959.0,TS,1
2017,19.0,-67.6,95.0,958.0,TS,1
2017,19.4,-68.2,100.0,959.0,TS,1
2017,19.9,-68.8,100.0,959.0,TS,1
2017,20.5,-69.5,105.0,960.0,TS,1
2017,20.8,-70.0,110.0,953.0,TS,1
2017,21.2,-70.5,110.0,959.0,TS,1
2017,21.9,-70.9,110.0,958.0,TS,1
2017,22.8,-71.2,110.0,959.0,TS,1
2017,23.7,-71.6,105.0,953.0,TS,1
2017,24.4,-71.9,100.0,952.0,TS,1
2018,13.4,-55.2,45.0,1006.0,TS,0
2018,14.1,-56.9,45.0,1006.0,DS,0
2018,14.8,-59.2,40.0,1008.0,DS,0
2018,15.5,-61.3,35.0,1010.0,DS,0
2018,16.2,-63.2,35.0,1011.0,DS,0
2018,16.6,-65.3,35.0,1013.0,DS,0
2018,17.1,-67.1,35.0,1013.0,DS,0
2018,17.6,-68.9,35.0,1013.0,DS,0
2018,18.1,-70.5,30.0,1013.0,DS,0
2018,19.3,-71.6,30.0,1013.0,DS,0
2018,20.2,-72.4,30.0,1013.0,DS,0
2018,21.3,-73.0,25.0,1013.0,DS,0
2018,22.4,-73.6,25.0,1013.0,DS,0
2018,23.7,-73.8,25.0,1013.0,DS,0
2018,24.5,-55.0,60.0,989.0,TS,0
2018,24.4,-55.5,60.0,988.0,TS,0
2018,24.4,-56.1,65.0,984.0,TS,1
2018,24.4,-56.7,70.0,979.0,TS,1
2018,24.5,-57.3,80.0,973.0,TS,1
2018,24.7,-58.4,90.0,967.0,TS,1
2018,24.9,-59.5,105.0,954.0,TS,1
2018,15.2,-55.7,50.0,1003.0,TS,0
2018,15.3,-57.2,45.0,1004.0,TS,0
2018,15.1,-58.9,40.0,1004.0,TS,0
2018,14.9,-60.7,40.0,1004.0,TS,0
2018,14.9,-62.3,35.0,1004.0,TS,0
2018,14.9,-63.6,35.0,1004.0,TS,0
2018,15.0,-64.8,35.0,1004.0,TS,0
2018,15.2,-66.2,35.0,1004.0,TS,0
2018,15.3,-67.6,35.0,1004.0,TS,0
2018,15.4,-69.0,30.0,1006.0,TS,0
2018,12.5,-55.0,55.0,998.0,TS,0
2018,12.9,-56.4,50.0,1002.0,TS,0
2018,13.3,-57.7,50.0,1002.0,TS,0
2018,13.6,-58.7,50.0,998.0,TS,0
2018,14.0,-59.8,50.0,1000.0,TS,0
2018,13.8,-60.8,45.0,1002.0,TS,0
2018,13.8,-60.9,45.0,1002.0,TS,0
2018,13.3,-61.9,45.0,1005.0,TS,0
2018,13.6,-63.1,40.0,1007.0,TS,0
2018,14.4,-64.2,35.0,1007.0,TS,0
2019,11.9,-56.0,45.0,1006.0,TS,0
2019,12.2,-57.2,45.0,1006.0,TS,0
2019,12.6,-58.3,45.0,1006.0,TS,0
2019,13.0,-59.2,45.0,1005.0,TS,0
2019,13.1,-59.4,45.0,1005.0,TS,0
2019,13.5,-60.2,45.0,1005.0,TS,0
2019,14.0,-60.9,45.0,1005.0,TS,0
2019,14.2,-61.2,45.0,1005.0,TS,0
2019,15.0,-62.0,45.0,1004.0,TS,0
2019,15.7,-62.8,50.0,1003.0,TS,0
2019,16.4,-63.5,55.0,1001.0,TS,0
2019,17.3,-64.2,60.0,999.0,TS,0
2019,17.8,-64.6,65.0,995.0,TS,1
2019,18.4,-65.1,70.0,993.0,TS,1
2019,19.2,-65.7,75.0,989.0,TS,1
2019,20.0,-66.3,75.0,988.0,TS,1
2019,21.0,-66.9,75.0,986.0,TS,1
2019,22.0,-67.4,75.0,983.0,TS,1
2019,22.8,-68.0,80.0,978.0,TS,1
2019,23.5,-68.8,90.0,978.0,TS,1
2019,24.3,-69.5,95.0,972.0,TS,1
2019,24.8,-70.3,100.0,968.0,TS,1
2019,23.0,-74.2,25.0,1010.0,DS,0
2019,23.4,-74.3,25.0,1010.0,DS,0
2019,23.8,-74.3,25.0,1009.0,DS,0
2019,24.2,-74.4,25.0,1009.0,DS,0
2019,24.7,-74.5,30.0,1008.0,DS,0
2019,17.2,-55.2,80.0,981.0,TS,1
2019,17.7,-56.6,90.0,976.0,TS,1
2019,18.1,-58.1,85.0,983.0,TS,1
2019,18.5,-59.7,75.0,990.0,TS,1
2019,19.2,-61.2,65.0,991.0,TS,1
2019,20.1,-62.4,60.0,993.0,TS,0
2019,21.0,-63.5,55.0,995.0,TS,0
2019,21.7,-64.5,55.0,998.0,TS,0
2019,22.5,-65.5,55.0,998.0,TS,0
2019,23.6,-66.1,55.0,998.0,TS,0
2019,24.5,-66.5,55.0,998.0,TS,0
2019,11.5,-58.8,30.0,1007.0,TS,0
2019,11.8,-59.9,35.0,1007.0,TS,0
2019,12.1,-61.1,35.0,1007.0,TS,0
2019,12.5,-62.2,35.0,1007.0,TS,0
2019,13.0,-63.2,35.0,1007.0,TS,0
2019,13.7,-64.1,30.0,1007.0,TS,0
2019,14.4,-64.8,30.0,1007.0,TS,0
2019,15.1,-65.4,30.0,1007.0,TS,0
2019,15.7,-65.7,30.0,1007.0,TS,0
2019,16.4,-65.8,35.0,1006.0,TS,0
2019,17.0,-65.8,35.0,1006.0,TS,0
2019,17.7,-65.6,40.0,1004.0,TS,0
2019,18.1,-65.4,40.0,1004.0,TS,0
2019,18.3,-65.3,40.0,1004.0,TS,0
2019,18.5,-65.2,40.0,1003.0,TS,0
2019,19.7,-65.0,40.0,1003.0,TS,0
2019,21.0,-64.8,35.0,1004.0,TS,0
2019,22.3,-64.5,35.0,1004.0,TS,0
2019,23.6,-64.2,35.0,1004.0,TS,0
2019,24.8,-64.0,35.0,1004.0,TS,0
2019,19.4,-58.1,35.0,1006.0,TS,0
2019,19.9,-58.5,40.0,1004.0,TS,0
2019,20.3,-59.4,40.0,1004.0,TS,0
2019,20.4,-60.3,40.0,1002.0,TS,0
2019,20.5,-61.0,45.0,1000.0,TS,0
2019,20.8,-61.7,45.0,999.0,TS,0
2019,21.3,-61.7,45.0,999.0,TS,0
2019,21.9,-61.7,50.0,996.0,TS,0
2019,22.4,-61.4,50.0,996.0,TS,0
2019,22.9,-60.9,50.0,996.0,TS,0
2019,23.5,-60.1,50.0,996.0,TS,0
2019,24.2,-58.8,50.0,996.0,TS,0
2019,24.5,-57.3,50.0,996.0,TS,0
2019,25.0,-55.8,50.0,996.0,TS,0
2020,10.0,-56.3,35.0,1008.0,TS,0
2020,10.1,-57.9,35.0,1008.0,TS,0
2020,10.3,-59.8,35.0,1008.0,TS,0
2020,10.5,-61.0,30.0,1009.0,TS,0
2020,10.8,-62.1,30.0,1009.0,TS,0
2020,13.2,-56.4,35.0,1006.0,DS,0
2020,14.1,-58.3,40.0,1005.0,DS,0
2020,14.8,-60.3,40.0,1005.0,DS,0
2020,15.2,-62.2,40.0,1005.0,DS,0
2020,15.3,-64.0,40.0,1005.0,DS,0
2020,15.8,-65.7,45.0,1004.0,TS,0
2020,16.7,-67.2,50.0,1003.0,TS,0
2020,17.7,-68.5,55.0,1002.0,TS,0
2020,18.4,-69.3,55.0,1002.0,TS,0
2020,18.9,-69.8,60.0,999.0,TS,0
2020,19.9,-71.2,65.0,996.0,TS,1
2020,20.5,-72.7,70.0,990.0,TS,1
2020,20.9,-73.4,70.0,990.0,TS,1
2020,21.3,-74.0,65.0,992.0,TS,1
2020,17.4,-55.6,40.0,1004.0,TS,0
2020,18.0,-56.9,40.0,1004.0,TS,0
2020,18.4,-58.3,40.0,1005.0,TS,0
2020,18.8,-59.7,35.0,1007.0,TS,0
2020,19.6,-60.9,35.0,1009.0,TS,0
2020,19.8,-62.1,35.0,1009.0,TS,0
2020,20.0,-63.4,30.0,1010.0,TS,0
2020,20.2,-64.5,30.0,1010.0,TS,0
2020,16.8,-55.5,30.0,1008.0,TS,0
2020,16.9,-57.5,30.0,1008.0,TS,0
2020,17.0,-59.4,40.0,1008.0,TS,0
2020,17.1,-61.1,40.0,1007.0,TS,0
2020,17.1,-61.8,40.0,1007.0,TS,0
2020,17.1,-62.6,40.0,1007.0,TS,0
2020,17.1,-62.8,40.0,1007.0,TS,0
2020,17.4,-64.4,40.0,1007.0,TS,0
2020,17.7,-65.9,45.0,1006.0,TS,0
2020,17.9,-67.4,45.0,1004.0,TS,0
2020,18.2,-68.8,45.0,1004.0,TS,0
2020,18.4,-70.0,45.0,1004.0,TS,0
2020,18.5,-70.3,45.0,1004.0,TS,0
2020,18.8,-72.3,45.0,1004.0,TS,0
2020,19.4,-74.3,55.0,1002.0,TS,0
2020,21.1,-55.1,115.0,946.0,TS,1
2020,21.7,-55.8,110.0,947.0,TS,1
2020,22.5,-56.5,105.0,949.0,TS,1
2020,23.5,-57.2,105.0,945.0,TS,1
2020,24.4,-57.9,100.0,947.0,TS,1
2020,14.9,-72.4,30.0,1006.0,TS,0
2020,14.9,-73.6,35.0,1005.0,TS,0
2020,15.5,-70.9,25.0,1009.0,DS,0
2020,15.3,-71.9,25.0,1009.0,DS,0
2020,15.0,-72.7,25.0,1008.0,DS,0
2020,14.7,-73.3,25.0,1007.0,DS,0
2020,14.4,-73.7,30.0,1006.0,TS,0
2020,14.0,-74.1,35.0,1005.0,TS,0
2020,13.6,-74.5,35.0,1005.0,TS,0
2020,13.3,-75.0,35.0,1004.0,TS,0
2021,11.5,-55.0,50.0,1002.0,TS,0
2021,12.3,-57.3,55.0,1000.0,TS,0
2021,13.0,-59.8,65.0,995.0,TS,1
2021,13.8,-62.4,75.0,991.0,TS,1
2021,14.7,-65.1,70.0,995.0,TS,1
2021,15.7,-67.9,65.0,998.0,TS,1
2021,16.6,-70.3,60.0,1000.0,TS,0
2021,17.2,-72.5,60.0,1002.0,TS,0
2021,17.6,-74.4,55.0,1004.0,TS,0
2021,13.9,-58.7,30.0,1011.0,DS,0
2021,14.6,-60.1,30.0,1011.0,DS,0
2021,15.3,-61.6,30.0,1011.0,DS,0
2021,16.0,-63.1,30.0,1011.0,DS,0
2021,16.7,-64.6,30.0,1011.0,DS,0
2021,17.3,-66.1,35.0,1009.0,TS,0
2021,17.7,-67.6,35.0,1007.0,TS,0
2021,18.0,-69.0,40.0,1005.0,TS,0
2021,18.4,-70.1,40.0,1005.0,TS,0
2021,18.5,-70.4,35.0,1006.0,TS,0
2021,19.2,-71.7,30.0,1009.0,TS,0
2021,20.0,-72.9,30.0,1010.0,TS,0
2021,20.5,-73.9,30.0,1010.0,TS,0
2021,20.9,-74.7,30.0,1010.0,TS,0
2021,16.1,-57.2,35.0,1009.0,TS,0
2021,16.2,-59.5,35.0,1009.0,TS,0
2021,16.5,-61.7,30.0,1010.0,TS,0
2021,16.7,-63.7,30.0,1010.0,TS,0
2021,16.9,-65.4,30.0,1010.0,TS,0
2021,17.0,-66.7,30.0,1011.0,TS,0
2021,17.1,-68.1,30.0,1011.0,TS,0
2021,17.2,-69.6,30.0,1010.0,TS,0
2021,17.5,-70.8,35.0,1007.0,TS,0
2021,17.7,-71.4,35.0,1007.0,TS,0
2021,17.8,-71.7,35.0,1007.0,TS,0
2021,17.9,-73.2,35.0,1006.0,TS,0
2021,18.0,-74.8,40.0,1006.0,TS,0
2021,24.0,-55.4,95.0,963.0,TS,1
2021,24.7,-56.0,95.0,965.0,TS,1
2021,17.3,-55.8,40.0,1006.0,TS,0
2021,17.9,-57.0,45.0,1005.0,TS,0
2021,18.4,-58.0,45.0,1005.0,TS,0
2021,18.8,-59.0,45.0,1005.0,TS,0
2021,19.2,-60.1,45.0,1006.0,TS,0
2021,19.5,-61.2,45.0,1007.0,TS,0
2021,19.6,-62.3,45.0,1007.0,TS,0
2021,19.6,-63.2,40.0,1007.0,TS,0
2021,19.8,-64.0,35.0,1008.0,TS,0
2021,20.2,-64.6,30.0,1008.0,TS,0
2021,20.6,-65.2,30.0,1008.0,TS,0
2021,21.0,-65.8,30.0,1008.0,TS,0
2021,21.4,-66.4,30.0,1008.0,TS,0
2021,21.7,-66.9,30.0,1008.0,TS,0
2021,18.1,-55.3,115.0,947.0,TS,1
2021,18.6,-55.9,115.0,952.0,TS,1
2021,19.1,-56.6,115.0,952.0,TS,1
2021,19.7,-57.3,115.0,945.0,TS,1
2021,20.3,-58.0,125.0,940.0,TS,1
2021,21.0,-58.8,125.0,937.0,TS,1
2021,22.0,-59.6,125.0,937.0,TS,1
2021,23.0,-60.4,125.0,941.0,TS,1
2021,24.3,-61.0,125.0,938.0,TS,1
2022,10.2,-58.9,35.0,1009.0,DS,0
2022,10.7,-61.6,35.0,1009.0,DS,0
2022,11.1,-64.0,35.0,1009.0,DS,0
2022,11.4,-66.2,35.0,1009.0,DS,0
2022,11.7,-68.0,35.0,1009.0,DS,0
2022,11.9,-69.7,35.0,1009.0,DS,0
2022,12.0,-71.4,35.0,1009.0,DS,0
2022,12.0,-73.1,35.0,1008.0,DS,0
2022,12.0,-74.9,35.0,1007.0,DS,0
2022,17.9,-58.6,35.0,1006.0,TS,0
2022,18.3,-59.8,40.0,1005.0,TS,0
2022,18.6,-60.9,40.0,1004.0,TS,0
2022,18.9,-61.9,40.0,1002.0,TS,0
2022,19.2,-62.9,45.0,999.0,TS,0
2022,19.4,-63.6,45.0,999.0,TS,0
2022,19.5,-64.1,45.0,999.0,TS,0
2022,19.8,-64.6,45.0,999.0,TS,0
2022,20.0,-65.0,50.0,998.0,TS,0
2022,20.3,-65.3,50.0,998.0,TS,0
2022,20.8,-65.4,55.0,998.0,TS,0
2022,21.5,-65.2,55.0,998.0,TS,0
2022,22.0,-65.2,60.0,997.0,TS,0
2022,22.5,-65.2,60.0,991.0,TS,0
2022,23.1,-65.3,55.0,995.0,TS,0
2022,23.5,-65.7,55.0,996.0,TS,0
2022,23.9,-65.7,65.0,994.0,TS,1
2022,24.5,-65.8,70.0,985.0,TS,1
2022,25.0,-65.9,75.0,982.0,TS,1
2022,16.1,-56.2,50.0,1005.0,TS,0
2022,15.8,-57.5,50.0,1005.0,TS,0
2022,15.8,-58.8,45.0,1005.0,TS,0
2022,16.3,-60.4,45.0,1005.0,TS,0
2022,16.4,-61.4,50.0,1002.0,TS,0
2022,16.4,-61.6,50.0,1002.0,TS,0
2022,16.3,-62.6,50.0,1000.0,TS,0
2022,16.4,-63.3,50.0,1000.0,TS,0
2022,16.5,-64.0,50.0,1002.0,TS,0
2022,16.5,-64.7,50.0,997.0,TS,0
2022,16.9,-65.5,55.0,994.0,TS,0
2022,17.2,-66.2,65.0,990.0,TS,1
2022,17.8,-66.9,75.0,986.0,TS,1
2022,18.0,-67.1,75.0,986.0,TS,1
2022,18.1,-67.8,75.0,984.0,TS,1
2022,18.2,-68.4,80.0,977.0,TS,1
2022,18.4,-68.5,80.0,976.0,TS,1
2022,18.8,-68.9,75.0,980.0,TS,1
2022,19.5,-69.5,85.0,972.0,TS,1
2022,20.2,-70.1,95.0,974.0,TS,1
2022,20.8,-70.7,100.0,967.0,TS,1
2022,21.4,-71.1,100.0,962.0,TS,1
2022,21.5,-71.2,100.0,961.0,TS,1
2022,22.3,-71.7,100.0,959.0,TS,1
2022,22.9,-71.8,110.0,951.0,TS,1
2022,23.5,-71.8,120.0,939.0,TS,1
2022,24.2,-71.7,115.0,937.0,TS,1
2022,12.3,-66.3,30.0,1006.0,DS,0
2022,12.9,-67.2,30.0,1006.0,DS,0
2022,13.7,-68.1,30.0,1006.0,TS,0
2022,14.2,-69.3,30.0,1006.0,TS,0
2022,14.6,-70.6,30.0,1006.0,TS,0
2022,14.7,-71.7,35.0,1005.0,TS,0
2022,14.7,-72.9,35.0,1005.0,TS,0
2022,14.5,-74.4,40.0,1003.0,TS,0
2022,11.4,-66.5,30.0,1006.0,DS,0
2022,11.6,-67.8,30.0,1005.0,DS,0
2022,11.9,-69.2,30.0,1004.0,TS,0
2022,12.0,-69.8,30.0,1004.0,TS,0
2022,12.1,-70.6,30.0,1004.0,TS,0
2022,12.2,-71.2,30.0,1004.0,TS,0
2022,12.5,-72.1,35.0,1002.0,TS,0
2022,12.8,-73.8,40.0,1002.0,TS,0
2022,15.7,-73.3,35.0,1005.0,DS,0
2022,15.7,-74.4,35.0,1005.0,DS,0
2022,20.6,-66.8,30.0,1005.0,DS,0
2022,22.4,-66.8,35.0,1005.0,DS,0
2022,23.9,-67.5,35.0,1005.0,DS,0
2023,13.5,-55.9,60.0,996.0,TS,0
2023,13.5,-57.3,60.0,998.0,TS,0
2023,13.4,-58.8,55.0,1000.0,TS,0
2023,13.3,-60.3,55.0,1001.0,TS,0
2023,13.3,-61.2,55.0,1001.0,TS,0
2023,13.3,-62.0,50.0,1001.0,TS,0
2023,13.2,-63.8,50.0,1002.0,TS,0
2023,13.1,-65.6,45.0,1003.0,TS,0
2023,13.0,-67.4,45.0,1004.0,TS,0
2023,13.0,-69.2,40.0,1005.0,TS,0
2023,13.0,-70.9,40.0,1007.0,TS,0
2023,18.2,-55.2,45.0,1006.0,TS,0
2023,19.4,-56.4,45.0,1007.0,TS,0
2023,20.5,-57.6,40.0,1009.0,TS,0
2023,21.6,-58.8,40.0,1010.0,TS,0
2023,22.5,-59.9,35.0,1011.0,TS,0
2023,16.6,-55.1,35.0,1005.0,TS,0
2023,16.6,-55.9,35.0,1005.0,TS,0
2023,16.7,-56.6,30.0,1006.0,TS,0
2023,16.9,-57.2,25.0,1006.0,TS,0
2023,17.0,-57.9,25.0,1006.0,TS,0
2023,17.1,-58.7,25.0,1007.0,TS,0
2023,17.4,-59.5,25.0,1008.0,DS,0
2023,17.7,-60.1,25.0,1008.0,DS,0
2023,18.1,-60.2,25.0,1008.0,DS,0
2023,18.3,-59.7,25.0,1008.0,DS,0
2023,18.5,-59.2,25.0,1009.0,DS,0
2023,18.3,-59.0,25.0,1009.0,DS,0
2023,18.1,-58.9,20.0,1010.0,DS,0
2023,17.7,-58.7,20.0,1010.0,DS,0
2023,17.3,-58.5,20.0,1010.0,DS,0
2023,16.9,-58.6,20.0,1010.0,DS,0
2023,16.5,-58.8,20.0,1010.0,DS,0
2023,16.1,-59.1,20.0,1010.0,DS,0
2023,16.0,-59.3,20.0,1010.0,DS,0
2023,16.0,-59.5,20.0,1010.0,DS,0
2023,16.1,-59.7,20.0,1010.0,DS,0
2023,16.3,-59.8,25.0,1010.0,DS,0
2023,16.9,-59.7,25.0,1010.0,DS,0
2023,17.8,-59.5,25.0,1010.0,DS,0
2023,18.7,-59.4,25.0,1010.0,DS,0
2023,19.4,-59.5,25.0,1010.0,DS,0
2023,19.9,-59.6,25.0,1010.0,DS,0
2023,20.2,-59.6,25.0,1010.0,DS,0
2023,20.5,-59.6,25.0,1010.0,DS,0
2023,20.8,-59.4,25.0,1010.0,DS,0
2023,21.2,-59.2,25.0,1010.0,DS,0
2023,21.6,-59.2,25.0,1010.0,DS,0
2023,22.3,-59.4,25.0,1011.0,DS,0
2023,23.0,-59.6,25.0,1011.0,DS,0
2023,23.8,-59.6,25.0,1012.0,DS,0
2023,24.6,-59.6,25.0,1012.0,DS,0
2023,12.8,-60.5,25.0,1006.0,DS,0
2023,13.1,-62.1,25.0,1006.0,DS,0
2023,13.5,-63.7,30.0,1004.0,TS,0
2023,14.0,-65.2,35.0,1002.0,TS,0
2023,14.5,-66.6,40.0,1001.0,TS,0
2023,14.8,-67.9,45.0,999.0,TS,0
2023,14.8,-68.8,45.0,999.0,TS,0
2023,14.6,-69.5,45.0,999.0,TS,0
2023,14.1,-70.0,45.0,1002.0,TS,0
2023,14.0,-70.4,45.0,1002.0,TS,0
2023,14.1,-70.9,40.0,1002.0,TS,0
2023,14.8,-71.1,40.0,1003.0,TS,0
2023,15.6,-71.3,35.0,1003.0,TS,0
2023,16.5,-71.4,35.0,1003.0,TS,0
2023,17.3,-71.4,40.0,1003.0,TS,0
2023,17.9,-71.2,40.0,1003.0,TS,0
2023,18.3,-71.1,40.0,1005.0,TS,0
2023,19.4,-70.8,35.0,1004.0,TS,0
2023,20.6,-70.6,40.0,1005.0,TS,0
2023,21.6,-70.5,45.0,1001.0,TS,0
2023,22.0,-70.0,50.0,998.0,TS,0
2023,22.2,-69.3,50.0,1000.0,TS,0
2023,22.4,-68.5,50.0,1000.0,TS,0
2023,22.2,-68.1,50.0,1000.0,TS,0
2023,21.9,-67.9,45.0,1003.0,TS,0
2023,21.8,-67.3,45.0,1003.0,TS,0
2023,22.2,-66.5,50.0,1002.0,TS,0
2023,22.6,-66.0,55.0,992.0,TS,0
2023,23.2,-66.5,65.0,989.0,TS,1
2023,23.5,-67.3,70.0,982.0,TS,1
2023,23.9,-67.9,75.0,977.0,TS,1
2023,24.4,-68.5,75.0,973.0,TS,1
2023,24.9,-69.1,80.0,970.0,TS,1
2023,18.5,-55.1,125.0,941.0,TS,1
2023,19.0,-56.0,105.0,958.0,TS,1
2023,19.5,-57.0,100.0,963.0,TS,1
2023,20.0,-57.9,100.0,954.0,TS,1
2023,20.4,-58.8,95.0,958.0,TS,1
2023,20.8,-59.5,85.0,960.0,TS,1
2023,21.2,-60.2,90.0,960.0,TS,1
2023,21.5,-60.8,95.0,956.0,TS,1
2023,21.9,-61.4,105.0,954.0,TS,1
2023,22.3,-61.9,105.0,950.0,TS,1
2023,22.8,-62.5,105.0,950.0,TS,1
2023,23.2,-63.2,105.0,948.0,TS,1
2023,23.5,-63.9,100.0,948.0,TS,1
2023,23.7,-64.5,100.0,948.0,TS,1
2023,23.9,-65.1,100.0,948.0,TS,1
2023,24.1,-65.7,100.0,948.0,TS,1
2023,24.5,-66.2,100.0,946.0,TS,1
2023,24.9,-66.6,100.0,946.0,TS,1
2023,18.4,-55.0,40.0,1002.0,TS,0
2023,18.2,-55.3,45.0,1002.0,TS,0
2023,18.0,-55.6,45.0,1002.0,TS,0
2023,17.6,-55.7,45.0,1001.0,TS,0
2023,17.2,-55.8,45.0,999.0,TS,0
2023,16.8,-56.0,45.0,999.0,TS,0
2023,16.4,-56.3,50.0,998.0,TS,0
2023,16.1,-56.7,50.0,998.0,TS,0
2023,16.0,-57.5,50.0,999.0,TS,0
2023,16.0,-58.4,45.0,1001.0,TS,0
2023,16.2,-58.8,45.0,1001.0,TS,0
2023,16.5,-59.0,45.0,999.0,TS,0
2023,16.8,-59.7,45.0,999.0,TS,0
2023,16.9,-60.5,45.0,1000.0,TS,0
2023,17.3,-61.2,45.0,1001.0,TS,0
2023,17.6,-61.8,45.0,1001.0,TS,0
2023,17.6,-61.9,45.0,1001.0,TS,0
2023,18.1,-62.7,45.0,1001.0,TS,0
2023,18.6,-63.6,40.0,1003.0,TS,0
2023,19.1,-64.5,40.0,1004.0,TS,0
2023,19.5,-65.2,40.0,1004.0,TS,0
2023,20.2,-65.4,40.0,1004.0,TS,0
2023,21.2,-65.6,40.0,1004.0,TS,0
2023,22.2,-65.8,35.0,1004.0,TS,0
2023,23.1,-66.0,35.0,1004.0,TS,0
2023,24.0,-66.2,40.0,1004.0,TS,0
2023,13.4,-55.3,50.0,1004.0,TS,0
2023,13.5,-56.4,50.0,1002.0,TS,0
2023,13.6,-57.2,50.0,1001.0,TS,0
2023,13.7,-57.9,50.0,1000.0,TS,0
2023,13.9,-58.4,60.0,997.0,TS,0
2023,14.1,-58.9,65.0,991.0,TS,1
2023,14.5,-59.6,70.0,991.0,TS,1
2023,14.9,-60.3,70.0,991.0,TS,1
2023,15.6,-60.6,75.0,987.0,TS,1
2023,16.6,-61.0,75.0,987.0,TS,1
2023,17.5,-61.7,80.0,987.0,TS,1
2023,17.6,-61.8,80.0,987.0,TS,1
2023,18.0,-62.2,75.0,989.0,TS,1
2023,18.7,-62.8,75.0,990.0,TS,1
2023,19.4,-63.4,75.0,990.0,TS,1
2023,20.2,-63.9,75.0,992.0,TS,1
2023,21.0,-64.0,70.0,993.0,TS,1
2023,21.6,-64.0,70.0,993.0,TS,1
2023,22.1,-63.8,65.0,988.0,TS,1
2023,22.6,-63.5,65.0,987.0,TS,1
2023,23.1,-63.1,65.0,987.0,TS,1
2023,23.6,-62.6,65.0,987.0,TS,1
2023,24.0,-62.0,65.0,987.0,TS,1
2023,24.5,-61.2,75.0,976.0,TS,1
2024,10.9,-55.7,115.0,958.0,TS,1
2024,11.2,-57.3,110.0,958.0,TS,1
2024,11.5,-59.0,100.0,965.0,TS,1
2024,12.0,-60.6,115.0,957.0,TS,1
2024,12.5,-61.5,120.0,950.0,TS,1
2024,12.8,-62.3,130.0,944.0,TS,1
2024,13.5,-64.1,140.0,938.0,TS,1
2024,14.3,-65.9,145.0,935.0,TS,1
2024,14.8,-67.2,145.0,932.0,TS,1
2024,15.0,-67.9,140.0,934.0,TS,1
2024,15.6,-69.9,135.0,944.0,TS,1
2024,16.0,-71.8,130.0,945.0,TS,1
2024,16.3,-73.5,125.0,946.0,TS,1
2024,15.9,-56.6,35.0,1007.0,TS,0
2024,16.0,-58.6,35.0,1007.0,TS,0
2024,16.1,-60.5,35.0,1007.0,TS,0
2024,16.4,-61.4,35.0,1007.0,TS,0
2024,16.6,-62.0,40.0,1005.0,TS,0
2024,16.7,-62.2,40.0,1005.0,TS,0
2024,17.6,-63.5,50.0,1001.0,TS,0
2024,18.3,-64.7,55.0,998.0,TS,0
2024,18.4,-64.9,55.0,998.0,TS,0
2024,19.0,-66.0,60.0,996.0,TS,0
2024,19.9,-67.2,65.0,991.0,TS,1
2024,21.1,-68.0,65.0,989.0,TS,1
2024,22.3,-68.7,70.0,981.0,TS,1
2024,23.4,-69.2,75.0,979.0,TS,1
2024,24.5,-69.3,75.0,975.0,TS,1
2024,21.0,-66.5,35.0,1007.0,TS,0
2024,21.2,-68.2,45.0,1005.0,TS,0
2024,21.3,-69.8,55.0,996.0,TS,0
2024,21.4,-70.6,70.0,989.0,TS,1
2024,21.5,-71.1,75.0,987.0,TS,1
2024,21.5,-71.7,75.0,987.0,TS,1
2024,21.1,-72.7,70.0,988.0,TS,1
2024,20.8,-73.6,70.0,986.0,TS,1
2024,20.5,-74.0,75.0,984.0,TS,1
2024,20.3,-74.4,75.0,984.0,TS,1
2024,20.2,-74.5,65.0,988.0,TS,1
2024,20.1,-75.0,50.0,996.0,TS,0
2024,22.7,-74.6,35.0,1007.0,TS,0
2025,18.0,-55.2,65.0,996.0,TS,1
2025,18.7,-56.8,65.0,993.0,TS,1
2025,19.4,-58.5,75.0,981.0,TS,1
2025,19.6,-60.4,95.0,967.0,TS,1
2025,19.6,-62.1,130.0,934.0,TS,1
2025,19.8,-63.4,140.0,913.0,TS,1
2025,20.0,-64.6,125.0,934.0,TS,1
2025,20.3,-65.8,110.0,940.0,TS,1
2025,20.7,-67.0,110.0,940.0,TS,1
2025,21.5,-68.0,110.0,946.0,TS,1
2025,22.0,-68.9,110.0,946.0,TS,1
2025,22.5,-69.7,115.0,945.0,TS,1
2025,22.9,-70.5,120.0,935.0,TS,1
2025,23.5,-71.0,115.0,937.0,TS,1
